file,task,mode,run_number,response_time,has_error,code_length,llm_overall_score,llm_code_quality,llm_architecture,llm_performance,llm_accessibility,compile_success,ts_error_count,lint_error_count,lint_warning_count,lint_total_count
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run007.json,dashboard,sequential,7,69.32829213142395,False,23234,52,16,12,10,14,False,132,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run008.json,dashboard,sequential,8,59.31434893608093,False,15286,52,16,12,10,14,False,95,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run009.json,dashboard,sequential,9,69.3272864818573,False,21916,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run010.json,dashboard,sequential,10,59.32056736946106,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run011.json,dashboard,sequential,11,54.305504322052,False,16936,52,16,12,10,14,False,96,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run012.json,dashboard,sequential,12,54.31499910354614,False,16936,52,16,12,10,14,False,96,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run013.json,dashboard,sequential,13,64.3190507888794,False,19849,45,15,10,8,12,False,123,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run014.json,dashboard,sequential,14,54.30847477912903,False,15286,52,16,12,10,14,False,95,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run015.json,dashboard,sequential,15,69.32427620887756,False,19990,52,16,12,10,14,False,113,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run016.json,dashboard,sequential,16,84.35930180549622,False,21589,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run017.json,dashboard,sequential,17,69.33117365837097,False,21589,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run018.json,dashboard,sequential,18,64.32328248023987,False,19990,52,16,12,10,14,False,113,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run019.json,dashboard,sequential,19,74.33972096443176,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run020.json,dashboard,sequential,20,69.32544684410095,False,19990,52,16,12,10,14,False,113,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run021.json,dashboard,sequential,21,69.32362294197083,False,22046,56,16,12,10,18,False,130,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run022.json,dashboard,sequential,22,69.33699202537537,False,21916,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run023.json,dashboard,sequential,23,59.31498861312866,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run024.json,dashboard,sequential,24,59.32347583770752,False,16936,52,16,12,10,14,False,96,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run025.json,dashboard,sequential,25,74.34002017974854,False,23234,52,16,12,10,14,False,132,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run026.json,dashboard,sequential,26,84.35200881958008,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run027.json,dashboard,sequential,27,64.32276701927185,False,21916,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run028.json,dashboard,sequential,28,54.305649757385254,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run029.json,dashboard,sequential,29,74.33433055877686,False,21589,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run030.json,dashboard,sequential,30,69.34248638153076,False,23234,52,16,12,10,14,False,132,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run031.json,dashboard,sequential,31,69.32887148857117,False,19990,52,16,12,10,14,False,113,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run032.json,dashboard,sequential,32,64.33147525787354,False,21916,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run033.json,dashboard,sequential,33,64.32112312316895,False,16936,52,16,12,10,14,False,96,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run034.json,dashboard,sequential,34,69.3357605934143,False,21589,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run035.json,dashboard,sequential,35,74.33549118041992,False,22046,52,16,12,10,14,False,130,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run036.json,dashboard,sequential,36,54.31197738647461,False,15286,52,16,12,10,14,False,95,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run037.json,dashboard,sequential,37,69.3297278881073,False,23234,52,16,12,10,14,False,132,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run038.json,dashboard,sequential,38,59.30812191963196,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run039.json,dashboard,sequential,39,89.35412335395813,False,16936,52,16,12,10,14,False,96,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run040.json,dashboard,sequential,40,59.31371569633484,False,16936,52,16,12,10,14,False,96,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run041.json,dashboard,sequential,41,64.33137106895447,False,19990,52,16,12,10,14,False,113,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run042.json,dashboard,sequential,42,59.31860685348511,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run043.json,dashboard,sequential,43,59.320902585983276,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run044.json,dashboard,sequential,44,69.32932877540588,False,21589,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run045.json,dashboard,sequential,45,69.33058643341064,False,21589,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run046.json,dashboard,sequential,46,54.310848236083984,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run047.json,dashboard,sequential,47,59.3238627910614,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run048.json,dashboard,sequential,48,64.3239643573761,False,21916,52,16,12,10,14,False,137,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run049.json,dashboard,sequential,49,54.3108332157135,False,15286,52,16,12,10,14,False,95,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run050.json,dashboard,sequential,50,64.32630825042725,False,16936,52,16,12,10,14,False,96,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run001.json,markdown_editor,parallel,1,54.31600904464722,False,20783,53,16,14,11,12,False,3,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run002.json,markdown_editor,parallel,2,84.32756185531616,False,16624,59,16,14,18,11,False,54,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run003.json,markdown_editor,parallel,3,64.31672358512878,False,14607,56,16,14,15,11,False,85,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run004.json,markdown_editor,parallel,4,69.32231450080872,False,14247,54,17,14,12,11,False,84,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run005.json,markdown_editor,parallel,5,99.38003158569336,False,18590,53,14,11,16,12,False,60,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run006.json,markdown_editor,parallel,6,59.324004888534546,False,15547,59,18,15,12,14,False,91,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run007.json,markdown_editor,parallel,7,69.34512615203857,False,14082,53,16,14,12,11,False,83,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run008.json,markdown_editor,parallel,8,69.33005833625793,False,15028,53,16,14,12,11,False,89,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run009.json,markdown_editor,parallel,9,59.32730484008789,False,14329,55,14,16,12,13,False,85,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run010.json,markdown_editor,parallel,10,64.32656741142273,False,16038,48,15,12,10,11,False,91,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run011.json,markdown_editor,parallel,11,69.32293605804443,False,16397,60,18,14,16,12,False,88,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run012.json,markdown_editor,parallel,12,94.35877203941345,False,21037,53,14,12,16,11,False,94,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run013.json,markdown_editor,parallel,13,64.32312798500061,False,15744,63,18,16,14,15,False,2,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run014.json,markdown_editor,parallel,14,54.313515186309814,False,13589,63,18,15,16,14,False,80,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run015.json,markdown_editor,parallel,15,89.37075853347778,False,18173,50,14,11,12,13,False,57,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run016.json,markdown_editor,parallel,16,64.32568359375,False,14376,60,18,16,14,12,False,2,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run017.json,markdown_editor,parallel,17,54.30396032333374,False,13941,50,14,12,11,13,False,74,0,29,29
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run018.json,markdown_editor,parallel,18,79.34262609481812,False,20936,53,16,14,12,11,False,61,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run019.json,markdown_editor,parallel,19,64.32114815711975,False,13484,60,18,16,14,12,False,79,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run020.json,markdown_editor,parallel,20,64.3159863948822,False,9525,60,18,16,12,14,False,52,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run021.json,markdown_editor,parallel,21,89.3613817691803,False,17902,53,16,14,12,11,False,56,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run022.json,markdown_editor,parallel,22,69.33347344398499,False,15751,60,16,18,14,12,False,91,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run023.json,markdown_editor,parallel,23,89.36022758483887,False,16901,58,16,14,17,11,False,54,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run024.json,markdown_editor,parallel,24,64.34047770500183,False,16170,58,17,15,14,12,False,97,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run025.json,markdown_editor,parallel,25,59.32111477851868,False,15801,50,14,12,11,13,False,91,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run026.json,markdown_editor,parallel,26,94.370614528656,False,21559,53,16,14,12,11,False,2,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run027.json,markdown_editor,parallel,27,64.32604026794434,False,16634,60,18,16,14,12,False,91,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run028.json,markdown_editor,parallel,28,64.3213255405426,False,15545,60,18,16,14,12,False,86,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run029.json,markdown_editor,parallel,29,59.312931060791016,False,14778,60,18,16,14,12,False,2,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run030.json,markdown_editor,parallel,30,59.31717586517334,False,14313,60,18,16,12,14,False,79,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run031.json,markdown_editor,parallel,31,69.328857421875,False,15677,53,16,14,12,11,False,90,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run032.json,markdown_editor,parallel,32,64.3288426399231,False,16402,53,16,14,12,11,False,96,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run033.json,markdown_editor,parallel,33,84.34439063072205,False,17083,53,14,12,16,11,False,54,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run034.json,markdown_editor,parallel,34,59.31501626968384,False,16177,59,17,14,16,12,False,87,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run035.json,markdown_editor,parallel,35,69.33690571784973,False,15294,61,18,15,16,12,False,87,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run036.json,markdown_editor,parallel,36,64.32214164733887,False,15669,53,16,14,12,11,False,87,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run037.json,markdown_editor,parallel,37,64.32200932502747,False,14176,53,16,14,12,11,False,83,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run038.json,markdown_editor,parallel,38,64.32056093215942,False,15853,60,18,16,14,12,False,5,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run039.json,markdown_editor,parallel,39,69.32157635688782,False,15630,60,18,16,14,12,False,87,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run040.json,markdown_editor,parallel,40,64.31135988235474,False,17599,63,18,16,14,15,False,6,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run041.json,markdown_editor,parallel,41,54.31357741355896,False,15431,60,18,16,14,12,False,2,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run042.json,markdown_editor,parallel,42,59.31381583213806,False,14784,63,18,16,14,15,False,84,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run043.json,markdown_editor,parallel,43,89.36299896240234,False,16366,58,16,14,17,11,False,54,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run044.json,markdown_editor,parallel,44,89.3581337928772,False,22446,61,18,16,15,12,False,99,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run045.json,markdown_editor,parallel,45,59.31649136543274,False,14921,53,16,14,12,11,False,2,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run046.json,markdown_editor,parallel,46,64.31914639472961,False,15057,60,18,16,14,12,False,5,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run047.json,markdown_editor,parallel,47,64.32498383522034,False,14789,60,18,16,14,12,False,87,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run048.json,markdown_editor,parallel,48,64.31947469711304,False,15591,60,18,16,14,12,False,90,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run049.json,markdown_editor,parallel,49,64.32133173942566,False,14483,53,16,14,12,11,False,2,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_parallel_run050.json,markdown_editor,parallel,50,64.32131671905518,False,15518,55,16,14,12,13,False,90,0,24,24
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run001.json,markdown_editor,sequential,1,74.34169554710388,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run002.json,markdown_editor,sequential,2,69.331045627594,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run003.json,markdown_editor,sequential,3,69.32698488235474,False,18836,49,15,12,8,14,False,64,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run004.json,markdown_editor,sequential,4,69.31527018547058,False,18452,46,15,12,8,11,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run005.json,markdown_editor,sequential,5,69.32997703552246,False,18836,49,15,12,8,14,False,64,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run006.json,markdown_editor,sequential,6,69.33116865158081,False,18452,49,15,12,8,14,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run007.json,markdown_editor,sequential,7,64.32417964935303,False,18452,49,15,12,8,14,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run008.json,markdown_editor,sequential,8,69.33450436592102,False,18452,49,15,12,8,14,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run009.json,markdown_editor,sequential,9,59.319623708724976,False,16141,51,16,14,10,11,False,63,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run010.json,markdown_editor,sequential,10,79.33913850784302,False,16141,51,16,14,10,11,False,63,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run011.json,markdown_editor,sequential,11,69.33098793029785,False,18452,49,15,12,8,14,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run012.json,markdown_editor,sequential,12,69.33299684524536,False,18836,49,15,12,8,14,False,64,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run013.json,markdown_editor,sequential,13,69.33080267906189,False,18452,49,15,12,8,14,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run014.json,markdown_editor,sequential,14,69.33023405075073,False,18072,45,14,12,8,11,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run015.json,markdown_editor,sequential,15,64.32174587249756,False,18452,46,15,12,8,11,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run016.json,markdown_editor,sequential,16,69.32881832122803,False,18836,49,15,12,8,14,False,64,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run017.json,markdown_editor,sequential,17,69.32927250862122,False,18054,49,15,12,8,14,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run018.json,markdown_editor,sequential,18,64.32608580589294,False,16194,50,16,12,8,14,False,40,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run019.json,markdown_editor,sequential,19,69.3269031047821,False,18717,49,15,12,8,14,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run020.json,markdown_editor,sequential,20,69.33398246765137,False,18054,49,15,12,8,14,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run021.json,markdown_editor,sequential,21,79.35730957984924,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run022.json,markdown_editor,sequential,22,64.319899559021,False,18452,49,15,12,8,14,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run023.json,markdown_editor,sequential,23,64.31686210632324,False,18717,51,15,12,10,14,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run024.json,markdown_editor,sequential,24,69.33043456077576,False,18452,46,15,12,8,11,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run025.json,markdown_editor,sequential,25,84.36496114730835,False,18698,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run026.json,markdown_editor,sequential,26,69.33186554908752,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run027.json,markdown_editor,sequential,27,64.32616639137268,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run028.json,markdown_editor,sequential,28,69.32838535308838,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run029.json,markdown_editor,sequential,29,69.3331048488617,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run030.json,markdown_editor,sequential,30,74.33161306381226,False,18836,49,15,12,8,14,False,64,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run031.json,markdown_editor,sequential,31,69.32196354866028,False,18698,43,14,10,8,11,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run032.json,markdown_editor,sequential,32,64.32080721855164,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run033.json,markdown_editor,sequential,33,69.32736587524414,False,18452,46,15,12,8,11,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run034.json,markdown_editor,sequential,34,74.33811712265015,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run035.json,markdown_editor,sequential,35,64.31950402259827,False,16194,50,16,12,8,14,False,40,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run036.json,markdown_editor,sequential,36,69.3356523513794,False,18836,46,15,12,8,11,False,64,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run037.json,markdown_editor,sequential,37,69.33212542533875,False,17150,49,15,12,8,14,False,61,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run038.json,markdown_editor,sequential,38,84.35147452354431,False,16194,50,16,12,8,14,False,40,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run039.json,markdown_editor,sequential,39,64.3226306438446,False,18054,49,15,12,8,14,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run040.json,markdown_editor,sequential,40,74.34581565856934,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run041.json,markdown_editor,sequential,41,69.32755589485168,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run042.json,markdown_editor,sequential,42,74.34192824363708,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run043.json,markdown_editor,sequential,43,69.33886814117432,False,18836,49,15,12,8,14,False,64,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run044.json,markdown_editor,sequential,44,109.37033987045288,False,18836,46,15,12,8,11,False,64,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run045.json,markdown_editor,sequential,45,69.33277297019958,False,18716,45,14,11,8,12,False,59,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run046.json,markdown_editor,sequential,46,74.3302710056305,False,18743,46,15,12,8,11,False,74,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run047.json,markdown_editor,sequential,47,69.32866168022156,False,18836,49,15,12,8,14,False,64,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run048.json,markdown_editor,sequential,48,69.32531476020813,False,18452,46,15,12,8,11,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run049.json,markdown_editor,sequential,49,69.33016037940979,False,16194,50,16,12,8,14,False,40,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/markdown_editor_sequential_run050.json,markdown_editor,sequential,50,64.3286292552948,False,18452,46,15,12,8,11,False,62,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run001.json,pomodoro_timer,parallel,1,79.3429274559021,False,24412,61,18,15,16,12,False,2,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run002.json,pomodoro_timer,parallel,2,49.30793499946594,False,21167,60,18,16,14,12,False,77,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run003.json,pomodoro_timer,parallel,3,89.37210464477539,False,23957,53,16,14,12,11,False,81,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run004.json,pomodoro_timer,parallel,4,69.32744121551514,False,22042,60,18,16,14,12,False,77,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run005.json,pomodoro_timer,parallel,5,49.31160116195679,False,23016,60,18,16,14,12,False,2,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run006.json,pomodoro_timer,parallel,6,79.33525514602661,False,24209,57,14,12,16,15,False,3,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run007.json,pomodoro_timer,parallel,7,54.31335473060608,False,21256,60,18,16,14,12,False,2,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run008.json,pomodoro_timer,parallel,8,424.8043463230133,False,21709,59,18,14,15,12,False,76,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run009.json,pomodoro_timer,parallel,9,79.34506297111511,False,23626,63,18,16,14,15,False,80,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run010.json,pomodoro_timer,parallel,10,49.30146288871765,False,18109,46,14,12,11,9,False,9,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run011.json,pomodoro_timer,parallel,11,59.325273513793945,False,22422,60,18,16,14,12,False,2,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run012.json,pomodoro_timer,parallel,12,104.38962316513062,False,23628,53,14,12,16,11,False,2,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run013.json,pomodoro_timer,parallel,13,89.36375784873962,False,22846,62,14,16,15,17,False,8,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run014.json,pomodoro_timer,parallel,14,69.33026003837585,False,25489,50,14,12,11,13,False,89,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run015.json,pomodoro_timer,parallel,15,84.35021185874939,False,23048,60,18,16,14,12,False,3,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run016.json,pomodoro_timer,parallel,16,64.32244610786438,False,20912,63,18,16,14,15,False,81,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run017.json,pomodoro_timer,parallel,17,99.38086986541748,False,21591,59,18,15,14,12,False,80,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/pomodoro_timer_parallel_run018.json,pomodoro_timer,parallel,18,69.33143758773804,False,23399,59,18,14,16,11,False,78,0,0,0
